,name,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
38803,10,0,0,2.8,132,568,7293,17,650.0,5004
38804,10,0,0,3.9,135,304,7293,10,800.0,5004
38805,6,0,0,4.1,171,590,311,210,2500.0,5004
38806,24,1,0,2.6,310,166,7293,31,700.0,3470
38809,10,0,0,3.9,90,304,7293,10,1400.0,5004
38810,12,1,0,2.8,302,141,7293,167,500.0,4087
38812,16,1,0,3.4,122,441,2321,29,600.0,214
38813,10,1,0,3.6,118,351,7293,210,500.0,1086
38814,12,0,1,3.9,316,590,2321,72,800.0,5004
38816,5,0,0,3.7,53,351,7293,46,600.0,5004
38817,43,1,0,3.8,265,351,7293,117,850.0,4689
38819,12,1,1,4.0,1024,568,7293,5,700.0,1834
38820,12,1,0,3.3,262,166,7293,776,500.0,4299
38821,10,0,1,4.0,102,441,7293,1136,1900.0,5004
38822,15,0,0,3.0,108,590,7293,59,800.0,5004
38823,20,0,0,3.7,145,351,302,20,1000.0,5004
38826,10,0,0,3.9,122,568,7293,10,500.0,5004
38827,14,1,1,3.9,96,568,980,14,1300.0,4244
38830,13,0,1,4.2,260,590,980,13,1500.0,5004
38833,41,1,0,4.0,134,441,134,38,250.0,428
38838,8,1,0,3.7,46,75,7293,359,1000.0,2931
38839,10,0,1,3.9,105,568,7293,10,1000.0,5004
38843,5,0,0,3.7,57,304,7293,776,700.0,5004
38845,10,0,0,3.8,67,351,7293,359,500.0,5004
38848,5,0,1,4.3,165,351,311,41,3000.0,5004
38850,5,0,0,3.7,125,568,7293,162,600.0,5004
38855,10,0,0,4.0,209,441,7293,162,500.0,5004
38857,5,0,0,3.8,151,508,7293,82,800.0,5004
38859,12,0,0,3.5,140,508,7293,1136,600.0,5004
38863,13,0,0,3.7,68,568,7293,72,500.0,5004
38866,19,0,1,3.6,278,304,980,22,800.0,5004
38870,5,0,0,1.8,225,508,7293,59,1200.0,5004
38872,10,0,0,3.9,42,568,7293,39,500.0,5004
38873,8,0,0,2.9,46,166,7293,33,550.0,5004
38879,11,1,1,3.8,195,304,7293,11,800.0,4919
38880,6,0,0,3.9,119,94,980,22,800.0,5004
38883,10,0,0,3.8,52,351,7293,38,1200.0,5004
38887,42,0,0,3.7,32,141,7293,58,800.0,5004
38889,5,0,0,2.3,48,441,7293,45,600.0,5004
38897,10,0,0,3.4,10,590,5221,137,350.0,5004
38913,25,1,0,3.9,212,568,7293,18,800.0,2319
38914,19,1,0,3.8,261,590,2321,273,700.0,927
38915,10,1,0,3.6,53,508,7293,10,600.0,2031
38918,6,0,0,3.7,82,590,311,37,2500.0,5004
38919,17,0,0,3.6,104,568,2321,72,800.0,5004
38923,10,0,0,4.1,121,351,7293,776,600.0,5004
38924,13,1,1,2.2,409,590,7293,31,1000.0,4758
38926,25,1,0,4.0,1084,568,55,13,550.0,30
38927,5,0,0,4.4,178,351,5221,12,250.0,5004
38928,12,1,0,4.4,227,590,5221,12,700.0,5004
38929,10,0,0,4.1,362,351,5221,82,400.0,5004
38930,12,0,0,3.4,225,141,5221,37,300.0,5004
38931,10,0,0,3.9,84,508,5221,210,500.0,5004
38932,5,0,0,4.0,1223,508,5221,359,200.0,5004
38933,33,1,0,4.1,45,508,1074,122,300.0,3049
38934,4,0,0,4.1,274,351,5221,359,150.0,5004
38935,44,0,0,4.0,1460,590,143,12,450.0,5004
38937,7,1,1,4.1,106,508,5221,1136,300.0,5
38938,42,1,0,4.3,288,304,5221,132,500.0,4192
38939,5,0,0,4.0,106,351,5221,7,300.0,5004
38940,11,1,0,4.1,161,304,5221,93,300.0,5004
38941,20,1,0,4.0,101,304,5221,27,150.0,3244
38942,5,0,0,4.0,90,94,5221,9,300.0,5004
38945,59,1,0,3.8,199,568,5221,132,450.0,2609
38947,10,0,0,2.7,77,590,5221,76,500.0,5004
38948,6,0,0,3.9,77,141,5221,359,150.0,5004
38949,15,0,0,3.6,53,351,96,44,300.0,5004
38951,51,1,0,3.9,653,141,5221,64,600.0,3322
38952,11,1,0,4.0,789,351,5221,11,400.0,981
38953,13,1,0,3.9,113,166,5221,14,250.0,256
38955,34,1,0,4.1,79,141,31,17,350.0,4162
38956,55,1,0,3.8,122,590,5221,106,400.0,3104
38957,33,1,0,3.8,106,441,5221,42,200.0,4583
38961,11,1,1,3.2,60,304,5221,26,400.0,1105
38962,17,1,0,3.9,65,568,35,20,250.0,5004
38963,6,0,0,3.0,33,141,5221,31,400.0,5004
38964,57,0,0,2.8,93,141,5221,37,500.0,5004
38965,5,0,0,4.1,341,568,5221,27,300.0,5004
38966,14,1,0,3.9,56,304,5221,34,400.0,1203
38967,10,1,0,3.6,79,441,5221,36,500.0,5004
38970,10,0,0,3.7,95,508,5221,150,500.0,5004
38971,32,1,0,3.6,124,568,34,36,400.0,4946
38972,5,0,0,3.9,76,590,5221,359,200.0,5004
38985,23,1,0,3.4,63,508,5221,69,400.0,3309
38989,17,1,0,3.0,165,508,5221,17,350.0,5004
38990,8,1,0,3.8,169,166,5221,78,250.0,5004
38992,10,1,0,3.9,456,441,5221,12,400.0,1439
38996,54,1,0,3.9,252,441,5221,54,500.0,5004
38997,25,0,0,3.4,60,508,5221,103,250.0,5004
39003,12,1,0,4.2,94,568,5221,42,300.0,5004
39005,27,0,0,3.7,163,304,5221,167,300.0,5004
39037,12,0,0,4.1,399,69,5221,12,300.0,5004
39070,17,0,0,3.4,8,568,5221,1136,450.0,5004
39083,6,0,0,3.8,38,141,5221,6,300.0,5004
39088,10,0,0,3.8,41,441,5221,46,100.0,5004
39111,6,1,0,3.8,113,441,1074,3,500.0,5004
39118,44,1,1,4.7,4811,332,40,34,1300.0,5004
39119,14,0,1,4.3,165,473,311,14,2800.0,5004
39120,2,0,1,4.4,751,108,40,1136,3000.0,5004
39121,7,0,1,4.2,144,473,311,7,2500.0,5004
39122,39,0,1,4.4,1081,473,7293,39,1600.0,5004
39123,6,0,1,4.4,2275,108,7293,6,1100.0,5004
39124,12,1,1,4.1,629,332,7293,22,1100.0,2536
39125,4,0,1,4.1,309,17,311,4,4100.0,5004
39126,28,1,1,4.5,1636,332,7293,28,1300.0,918
39127,2,0,1,4.4,374,108,36,151,3000.0,5004
39128,14,1,0,3.9,119,473,7293,20,600.0,655
39129,3,0,0,3.9,628,17,37,151,2000.0,5004
39130,2,0,1,4.2,344,108,40,7,2000.0,5004
39131,20,1,1,4.2,984,473,980,20,1000.0,2897
39132,13,1,0,4.0,1103,473,7293,45,1300.0,2109
39133,9,0,0,4.0,31,108,107,24,1100.0,5004
39134,25,1,0,4.3,657,332,107,85,750.0,4958
39135,3,0,1,4.3,429,108,40,3,3400.0,5004
39136,18,0,0,4.3,164,473,2321,18,750.0,5004
39137,13,1,0,4.2,860,473,7293,13,1800.0,4474
39138,7,0,1,4.1,81,473,311,7,3000.0,5004
39139,23,0,1,4.1,327,332,298,23,1300.0,5004
39140,2,1,1,4.2,176,14,7293,2,700.0,3611
39141,9,1,0,4.2,136,332,7293,9,1500.0,1842
39142,33,1,1,4.2,476,332,7293,64,1700.0,1283
39143,13,1,0,4.1,159,108,2321,70,300.0,397
39145,13,1,0,4.1,398,332,7293,13,600.0,4068
39146,23,1,1,4.1,770,473,980,23,1200.0,5004
39147,1,0,1,4.2,171,108,311,41,2300.0,5004
39148,25,1,1,4.3,864,332,302,25,1000.0,2122
39149,39,1,0,4.2,744,332,2321,78,750.0,5004
39150,4,0,1,3.7,54,473,311,1136,3000.0,5004
39151,13,1,0,4.3,909,473,7293,41,2000.0,4089
39152,9,1,1,4.0,457,332,7293,117,1000.0,5004
39153,1,0,0,4.2,302,27,7293,22,500.0,5004
39154,1,0,1,4.2,233,108,311,37,3000.0,5004
39155,24,0,0,4.1,493,108,324,5,1300.0,5004
39156,47,1,0,4.0,177,473,7293,26,750.0,5004
39157,12,1,1,4.0,379,332,7293,12,850.0,5004
39158,1,0,0,4.2,212,27,5221,53,450.0,5004
39159,12,1,0,3.7,160,332,7293,117,700.0,5004
39160,12,0,0,4.2,116,473,302,12,1000.0,5004
39161,28,1,0,3.3,204,332,7293,11,600.0,5004
39162,12,1,0,4.1,403,332,7293,12,750.0,5004
39163,17,1,1,3.8,91,332,7293,41,1800.0,5004
39165,10,1,0,3.8,208,332,7293,103,400.0,5004
39166,4,0,0,3.8,136,27,7293,776,650.0,5004
39168,16,1,0,4.1,257,108,2321,7,500.0,5004
39169,22,1,0,3.7,50,27,7293,19,750.0,5004
39173,2,0,0,3.8,68,14,5221,82,400.0,5004
39174,21,0,0,3.8,254,27,7293,72,500.0,5004
39175,6,0,0,4.0,108,332,5221,6,400.0,5004
39176,4,0,0,3.9,82,27,7293,36,450.0,5004
39179,2,0,0,4.3,206,27,5221,359,150.0,5004
39180,6,0,0,4.1,60,27,5221,359,200.0,5004
39182,6,0,1,3.7,64,286,357,151,2200.0,5004
39184,6,0,0,4.5,206,14,5221,359,200.0,5004
39186,1,0,0,4.1,91,27,5221,359,150.0,5004
39188,10,1,0,3.9,134,108,7293,10,700.0,4498
39190,11,0,1,4.1,99,473,298,19,2400.0,5004
39198,15,0,0,3.6,79,27,1,1136,350.0,5004
39202,12,0,0,3.3,42,14,5221,12,400.0,5004
39204,39,0,0,4.0,54,332,5221,40,400.0,5004
39209,6,0,0,4.0,44,108,2321,6,1100.0,5004
39211,19,0,0,3.8,99,473,2321,19,600.0,5004
39212,15,1,0,4.0,122,27,5221,138,200.0,5004
39214,2,0,0,3.8,56,108,2321,273,2000.0,5004
39217,22,0,1,3.9,158,332,7293,18,1100.0,5004
39219,4,1,0,3.5,47,41,7293,359,450.0,1205
39233,1,0,0,3.9,56,27,7293,27,600.0,5004
39237,13,1,0,3.4,48,473,5221,1136,300.0,5004
39262,3,0,0,3.7,50,41,5221,359,150.0,5004
39312,2,0,0,3.8,88,27,7293,6,750.0,5004
39313,46,1,0,3.9,146,332,5221,61,600.0,5004
39317,1,0,0,3.8,54,27,5221,1,350.0,5004
39320,20,0,1,4.4,211,441,328,10,1200.0,5004
39321,16,0,1,4.3,2701,568,328,54,1300.0,5004
39322,9,0,0,3.5,56,443,980,9,1800.0,5004
39323,18,0,1,4.4,2052,443,980,18,1200.0,5004
39324,14,0,1,4.1,1339,443,980,14,2100.0,5004
39325,23,1,1,4.3,3492,443,76,23,1700.0,5004
39326,13,0,1,4.4,130,443,980,13,1000.0,5004
39327,14,0,1,4.2,337,443,980,125,1000.0,5004
39328,14,1,1,4.3,508,443,980,162,1300.0,5004
39329,21,0,0,4.1,1545,443,324,27,1200.0,5004
39330,9,0,1,4.4,184,443,980,41,1800.0,5004
39332,14,0,0,3.1,122,443,980,59,1200.0,5004
39334,11,0,1,4.5,8405,568,76,6,2000.0,5004
39335,12,0,0,4.5,1598,568,980,359,1500.0,5004
39336,12,0,1,4.5,5282,304,980,12,2500.0,5004
39337,19,1,1,4.5,1239,304,980,19,1700.0,5004
39338,20,1,1,4.4,1126,508,980,47,1200.0,5004
39339,13,0,0,4.2,637,304,217,13,1300.0,5004
39340,7,0,1,4.2,1453,590,217,7,1500.0,5004
39341,16,0,1,4.3,605,94,980,16,2500.0,5004
39342,18,1,1,4.4,494,304,328,65,1900.0,5004
39343,45,1,1,4.5,1418,508,980,210,1700.0,5004
39344,16,0,1,4.2,220,590,217,16,1000.0,5004
39345,12,0,1,4.2,254,568,324,28,1500.0,5004
39346,13,0,0,4.3,2265,508,328,21,1100.0,5004
39347,13,0,1,4.3,298,304,328,13,1200.0,5004
39348,19,1,1,4.2,2286,304,980,19,1400.0,5004
39349,13,0,0,4.2,1337,508,324,13,1100.0,5004
39350,19,1,1,4.0,940,508,980,19,1000.0,5004
39351,17,0,1,4.1,101,441,324,17,1000.0,5004
39352,20,1,1,4.2,404,568,328,20,1600.0,5004
39353,20,0,0,4.2,2029,166,124,6,1200.0,5004
39354,22,0,1,3.9,684,508,980,22,1200.0,5004
39355,19,0,1,4.2,546,590,124,19,1500.0,5004
39356,9,0,1,4.1,275,441,40,1136,4000.0,5004
39357,12,0,1,4.1,557,568,217,151,1100.0,5004
39359,12,0,0,3.9,951,568,324,776,1100.0,5004
39360,13,0,0,4.0,449,441,357,76,1000.0,5004
39361,14,1,0,4.0,167,351,980,1136,1700.0,5004
39362,19,1,0,4.1,1214,568,357,49,2000.0,5004
39363,17,1,1,4.4,232,590,328,21,2000.0,5004
39364,13,0,0,4.2,38,351,357,13,2000.0,5004
39365,9,0,1,4.3,430,441,40,210,3500.0,5004
39366,23,1,1,4.0,190,69,980,23,1300.0,5004
39367,11,0,1,4.1,338,590,980,45,1800.0,5004
39368,7,1,0,3.9,86,75,328,58,1500.0,5004
39369,13,0,1,3.9,747,508,324,21,1500.0,5004
39370,13,0,0,3.9,190,304,357,151,600.0,5004
39371,16,0,0,2.7,406,590,324,776,1000.0,5004
39372,22,0,0,3.9,234,22,328,22,1000.0,5004
39373,13,0,0,3.7,297,441,324,70,1000.0,5004
39374,15,0,1,4.0,195,590,36,15,3000.0,5004
39375,10,0,1,3.8,73,166,357,58,1200.0,5004
39376,14,1,1,3.9,96,568,980,14,1300.0,5004
39378,13,0,1,4.2,260,590,980,13,1500.0,5004
39386,19,0,1,3.6,278,304,980,22,800.0,5004
39391,44,1,1,4.7,4819,332,40,34,1300.0,5004
39392,2,0,1,4.4,751,108,40,1136,3000.0,5004
39393,2,0,1,4.4,375,108,36,151,3000.0,5004
39394,2,0,1,4.1,345,108,40,7,2000.0,5004
39395,20,1,1,4.2,984,473,980,20,1000.0,5004
39396,3,0,1,4.3,429,108,40,3,3400.0,5004
39397,23,1,1,4.1,770,473,980,23,1200.0,5004
39398,24,0,0,4.1,495,108,324,5,1300.0,5004
39400,6,0,1,3.7,64,286,357,151,2200.0,5004
39406,6,0,1,4.3,1143,366,7293,78,1100.0,5004
39407,3,0,1,4.3,592,38,7293,1136,1200.0,5004
39408,4,0,1,4.3,950,366,311,70,2000.0,5004
39409,45,1,1,4.5,1150,366,7293,210,1700.0,4924
39410,40,1,1,4.3,1099,366,7293,6,1500.0,1320
39411,14,0,1,4.0,1070,366,7293,776,950.0,5004
39412,13,0,1,4.0,568,366,7293,78,1000.0,5004
39413,11,0,0,4.4,2127,38,7293,78,1200.0,5004
39414,2,0,1,4.2,371,17,311,5,2400.0,5004
39415,14,1,0,3.8,571,38,7293,73,800.0,2630
39416,4,0,1,4.1,309,17,311,4,4100.0,5004
39417,2,0,1,4.2,358,69,7293,52,1500.0,5004
39418,23,0,1,4.3,354,38,7293,9,1400.0,5004
39419,2,0,1,4.0,344,69,311,2,3000.0,5004
39422,4,0,1,4.5,409,75,7293,70,1200.0,5004
39423,85,1,1,4.3,355,71,302,85,600.0,2219
39424,6,0,1,4.3,854,157,7293,6,800.0,5004
39425,4,0,0,3.7,81,157,7293,77,600.0,5004
39426,6,1,1,3.7,56,157,7293,6,900.0,2711
39428,6,1,0,4.0,69,366,2321,273,500.0,1027
39429,6,1,0,4.1,272,366,2321,72,600.0,4954
39431,6,1,0,4.2,504,366,2321,6,500.0,4392
39433,47,1,0,4.2,287,366,107,10,700.0,2595
39437,6,1,0,3.9,250,366,2321,70,400.0,3981
39438,14,0,0,3.7,117,366,2321,273,350.0,5004
39440,6,1,0,3.9,72,366,2321,6,500.0,529
39445,4,1,0,4.3,722,38,128,60,400.0,1565
39446,26,0,0,4.3,90,38,2321,20,800.0,5004
39447,2,0,1,4.3,476,38,2321,6,1000.0,5004
39449,15,1,0,3.9,111,69,1074,37,400.0,3697
39453,4,0,0,4.1,184,69,7293,4,800.0,5004
39454,85,1,1,4.3,355,71,302,85,600.0,2219
39455,54,1,0,4.2,1440,303,2321,54,650.0,2399
39458,42,1,0,4.0,334,303,5221,3,500.0,4939
39459,54,1,0,4.2,1440,303,2321,54,650.0,2399
39460,19,1,0,3.9,112,366,5221,43,200.0,5004
39461,2,1,0,4.4,104,366,5221,359,120.0,4168
39462,3,1,0,4.0,409,303,5221,5,350.0,4644
39463,32,1,0,3.9,285,366,217,36,400.0,4957
39464,28,1,0,3.3,535,2,667,24,450.0,2945
39465,2,1,0,4.1,253,24,41,2,400.0,458
39466,51,1,0,4.0,555,303,5221,64,600.0,1459
39468,52,1,0,4.4,403,69,1074,208,400.0,5004
39469,67,1,0,4.0,601,157,7293,56,750.0,5004
39470,3,1,0,3.5,224,303,5221,45,300.0,1249
39472,23,1,0,4.1,673,303,5221,37,250.0,1651
39473,2,1,0,3.8,30,17,341,2,500.0,3755
39474,48,1,0,3.9,115,157,1074,36,400.0,5004
39475,3,1,0,4.2,577,303,7293,5,600.0,4912
39477,4,1,0,4.0,154,157,1074,45,500.0,4471
39478,8,1,0,3.7,418,303,5221,43,400.0,2779
39479,85,1,1,4.4,4869,303,302,85,600.0,2204
39480,35,1,0,3.9,129,303,44,28,400.0,2514
39481,4,1,0,3.7,594,69,5221,4,250.0,4619
39482,18,1,0,4.1,142,366,1074,208,400.0,351
39483,4,1,0,3.8,209,157,5221,8,450.0,1798
39486,4,1,0,4.1,133,366,5221,4,250.0,5004
39487,34,1,0,3.8,179,303,5221,57,300.0,5004
39489,4,1,0,3.5,250,366,5221,76,300.0,5004
39490,2,1,0,4.0,89,24,5221,14,300.0,373
39491,2,1,0,3.4,89,24,5221,776,300.0,1848
39492,18,1,0,4.1,935,366,7293,10,700.0,2863
39493,56,1,0,2.8,340,366,7293,106,750.0,4884
39495,5,1,0,3.6,99,71,2321,26,500.0,5004
39496,3,1,0,3.3,239,303,5221,137,400.0,171
39497,54,1,0,3.9,250,17,667,54,500.0,1007
39499,59,1,0,3.6,209,332,5221,132,400.0,2606
39500,3,1,0,4.0,71,366,5221,72,300.0,3926
39501,7,1,0,3.4,84,108,341,1136,200.0,3541
39504,17,1,0,3.8,251,366,5221,17,350.0,1743
39506,31,1,0,3.8,462,303,7293,15,600.0,1254
39507,3,1,0,3.9,343,303,7293,776,500.0,3513
39509,2,1,0,4.0,284,157,5221,359,150.0,4423
39511,4,1,0,4.0,1192,366,5221,233,250.0,3536
39512,30,1,0,3.9,182,157,341,83,800.0,3002
39513,1,1,0,4.0,163,22,5221,359,400.0,5004
39514,26,1,0,4.1,559,157,341,26,500.0,1870
39516,25,1,0,4.1,1107,303,7293,68,700.0,873
39517,4,1,0,4.0,340,366,5221,4,350.0,2431
39518,4,1,0,4.7,4408,366,5221,359,150.0,5004
39522,8,1,0,4.0,629,75,71,8,450.0,4117
39523,5,1,0,4.1,637,303,2321,5,700.0,2565
39524,30,1,0,4.0,380,303,7293,42,750.0,622
39525,3,0,0,3.9,133,303,62,215,500.0,5004
39527,7,1,0,4.0,152,69,7293,1136,600.0,539
39528,2,1,0,3.8,99,157,5221,150,300.0,1075
39529,30,1,0,4.1,249,303,1074,26,500.0,4984
39531,41,1,0,4.0,108,303,134,38,250.0,3690
39532,3,1,0,4.1,181,17,5221,359,100.0,3221
39533,7,1,0,3.9,171,24,7293,11,450.0,1533
39534,6,1,1,4.4,1016,71,7293,125,800.0,3644
39537,27,1,0,4.1,52,17,667,27,600.0,3242
39538,30,1,0,4.0,221,157,667,167,650.0,1973
39540,3,1,0,4.0,124,303,5221,33,300.0,2850
39543,1,1,0,3.7,62,24,7293,1,550.0,2485
39545,4,1,0,3.8,328,157,7293,12,450.0,4506
39546,14,1,1,4.8,6433,366,980,8,1400.0,411
39548,41,1,0,4.1,196,366,1074,214,300.0,1591
39550,1,1,0,3.9,244,17,5221,1136,250.0,840
39552,12,1,0,4.1,243,71,7293,37,600.0,3685
39553,2,1,0,2.7,61,366,7293,2,800.0,5004
39554,3,1,0,4.0,233,303,5221,3,500.0,2008
39556,11,1,0,4.1,308,366,7293,7,1200.0,4592
39559,7,1,1,4.9,1940,366,7293,125,2000.0,2178
39561,15,1,1,4.6,2315,157,980,58,1100.0,1496
39565,44,1,1,4.4,2881,303,40,6,1200.0,3337
39566,2,1,0,4.0,106,24,5221,150,150.0,5004
39568,31,1,0,3.2,58,303,2321,62,900.0,5004
39569,4,1,0,4.2,418,303,7293,7,700.0,1293
39575,2,1,0,3.4,62,366,217,359,500.0,3334
39576,3,1,0,4.2,84,69,5221,54,150.0,3676
39580,25,1,0,4.1,184,303,134,61,500.0,1707
39582,4,1,0,3.9,461,366,5221,8,200.0,2208
39584,3,1,0,3.5,140,303,5221,1136,300.0,188
39586,9,1,0,3.8,284,71,7293,3,800.0,4346
39587,8,1,0,4.0,73,366,102,138,250.0,2834
39591,1,1,0,3.6,159,17,5221,776,350.0,840
39596,3,1,0,3.7,69,303,7293,49,650.0,3492
39597,4,1,0,4.5,785,366,7293,4,1000.0,4449
39600,28,1,1,4.5,1636,332,7293,28,1300.0,918
39601,11,1,0,3.8,67,24,1074,208,450.0,292
39603,4,1,1,4.0,605,303,2321,4,800.0,4781
39604,10,1,0,3.7,43,75,7293,36,900.0,1175
39608,10,1,0,4.0,266,303,5221,359,200.0,5004
39612,4,1,0,4.0,172,366,5221,4,300.0,1199
39614,3,1,0,4.0,702,303,7293,3,700.0,4840
39615,2,1,0,4.0,96,157,5221,2,150.0,1546
39617,1,1,0,4.1,135,17,137,46,150.0,3042
39619,3,1,0,2.7,93,303,5221,37,300.0,3907
39621,45,1,0,2.4,71,366,13,4,500.0,3198
39626,23,1,1,4.2,674,303,7293,22,800.0,4243
39627,21,1,0,3.9,359,366,217,204,300.0,2063
39628,29,1,0,4.8,391,108,1074,204,400.0,3888
39629,4,1,0,4.1,219,366,5221,359,100.0,5004
39630,3,1,0,3.8,120,366,35,20,300.0,5004
39635,2,1,0,3.3,210,24,5221,2,450.0,2108
39636,29,1,0,4.0,255,303,1074,122,500.0,3250
39640,3,1,0,3.8,162,303,5221,3,300.0,1433
39641,30,1,0,3.9,130,366,217,30,450.0,2907
39644,22,1,0,3.9,89,366,1074,16,500.0,2273
39645,15,1,0,3.9,111,69,1074,37,400.0,3697
39646,6,1,0,4.2,504,366,2321,6,500.0,4392
39647,57,1,0,3.9,281,303,5221,37,500.0,3340
39648,4,1,0,2.8,114,303,2321,273,600.0,3147
39652,8,1,1,4.1,662,366,328,19,1100.0,2246
39655,4,1,1,4.0,868,303,302,4,1000.0,1066
39656,4,1,0,4.0,58,366,217,4,300.0,302
39657,4,1,0,4.3,722,38,128,60,400.0,1564
39658,40,1,1,4.3,1099,366,7293,6,1500.0,1320
39660,16,1,0,4.1,257,108,2321,7,500.0,904
39662,6,1,0,4.1,272,366,2321,72,600.0,4954
39663,55,1,0,4.0,377,366,5221,106,400.0,3092
39667,25,1,0,4.3,657,332,107,85,750.0,4958
39669,2,1,0,3.7,118,24,5221,64,400.0,4306
39670,4,1,1,4.1,552,303,2321,125,800.0,2469
39671,31,1,0,3.7,114,303,5221,150,400.0,5004
39673,23,1,0,3.9,210,22,5221,12,600.0,1183
39678,9,1,0,3.0,75,157,5221,4,300.0,2698
39680,2,1,0,3.9,105,366,5221,2,300.0,5004
39681,2,1,0,2.9,67,24,7293,233,600.0,4670
39682,10,1,0,4.1,489,366,5221,359,300.0,3469
39683,25,1,1,4.3,863,332,302,25,1000.0,2122
39689,3,1,0,3.1,94,157,5221,3,350.0,1521
39690,3,1,0,3.9,431,303,7293,12,700.0,1761
39694,13,1,0,3.9,291,366,35,4,300.0,3923
39697,1,1,0,3.8,111,22,7293,22,750.0,1259
39698,4,1,0,3.7,55,303,2321,6,400.0,1038
39700,4,1,0,4.1,669,303,2321,12,800.0,3889
39704,2,1,0,3.9,40,366,5221,359,150.0,89
39706,39,1,0,4.2,744,332,2321,78,750.0,2242
39708,3,1,0,3.8,87,366,62,215,400.0,587
39714,4,1,0,3.9,48,303,2321,273,600.0,357
39719,38,1,0,3.5,78,22,7293,32,400.0,3216
39722,6,1,0,4.0,69,366,2321,273,500.0,1027
39724,4,1,0,3.7,100,366,5221,776,400.0,254
39727,12,1,0,2.8,55,108,5221,12,400.0,3426
39735,6,1,0,3.9,250,366,2321,70,400.0,3981
39740,4,1,0,3.7,126,303,2321,16,700.0,4074
39741,16,1,0,3.9,363,303,2321,4,900.0,1040
39744,13,1,0,4.1,159,108,2321,70,300.0,397
39746,3,1,0,3.6,89,303,7293,12,650.0,354
39748,4,1,0,3.8,86,366,7293,4,600.0,3264
39750,3,1,0,3.9,49,303,1074,44,200.0,5004
39751,3,1,0,3.7,88,22,7293,73,500.0,2849
39752,12,1,0,3.7,160,332,7293,117,700.0,1267
39753,10,1,0,3.8,208,332,7293,103,400.0,3506
39755,2,1,0,4.5,2407,366,5221,359,150.0,5004
39757,18,1,0,3.8,154,303,5221,137,450.0,5004
39758,2,1,0,3.7,158,22,7293,1136,600.0,5004
39761,31,1,0,3.8,253,108,7293,137,800.0,2708
39762,39,0,0,4.2,124,366,217,40,400.0,5004
39768,26,1,1,4.0,610,366,7293,1136,1000.0,5004
39769,4,1,1,4.2,166,366,7293,4,1100.0,5004
39771,8,1,1,4.1,469,366,980,8,1200.0,5004
39774,40,0,0,4.3,188,366,1074,37,200.0,5004
39775,1,1,0,3.0,106,22,7293,50,550.0,5004
39776,1,1,0,4.0,124,22,5221,1,200.0,5004
39777,1,1,0,3.9,140,22,7293,137,500.0,4568
39778,6,1,0,3.2,711,303,341,6,500.0,5004
39780,4,1,0,4.0,238,303,2321,4,500.0,5004
39781,3,1,0,3.8,72,157,5221,16,350.0,5004
39782,4,1,0,3.9,317,157,7293,8,800.0,5004
39784,6,1,0,3.9,72,366,2321,6,500.0,529
39785,3,1,0,2.9,139,303,7293,7,650.0,983
39787,5,1,0,3.9,86,69,5221,41,200.0,3596
39790,9,1,0,4.0,280,69,7293,6,600.0,4539
39792,2,1,0,3.8,50,303,667,776,300.0,5004
39795,7,1,0,3.8,215,157,5221,69,400.0,5004
39796,4,1,0,3.8,591,157,7293,39,700.0,5004
39797,4,1,0,2.3,178,157,7293,4,500.0,3142
39798,3,1,0,2.6,166,303,5221,3,350.0,5004
39799,4,1,0,4.1,500,157,7293,776,600.0,5004
39801,4,1,0,4.0,397,157,5221,1136,450.0,5004
39812,45,1,1,4.5,1150,366,7293,210,1700.0,5004
39814,4,1,0,3.8,323,366,7293,18,650.0,5004
39815,14,0,1,4.0,1070,366,7293,776,950.0,5004
39816,9,1,0,3.4,77,293,341,37,400.0,5004
39825,1,1,0,3.0,99,303,7293,43,500.0,5004
39830,6,0,1,4.3,1143,366,7293,78,1100.0,5004
39831,4,1,0,3.4,589,157,7293,22,600.0,5004
39832,43,0,0,3.7,175,366,7293,117,600.0,5004
39834,45,1,0,4.0,537,303,7293,5,650.0,5004
39835,14,1,0,3.5,100,157,5221,103,400.0,5004
39837,4,1,0,4.1,327,366,49,359,150.0,5004
39838,4,1,0,3.9,81,366,7293,4,600.0,5004
39839,2,1,0,4.2,100,24,7293,52,1000.0,5004
39840,4,1,0,3.7,349,157,7293,4,600.0,5004
39842,2,1,0,4.2,253,24,5221,233,450.0,5004
39844,3,1,0,3.7,67,71,7293,776,500.0,5004
39848,33,1,1,4.2,476,332,7293,64,1700.0,5004
39849,9,1,0,4.2,136,332,7293,9,1500.0,5004
39851,28,1,0,4.1,444,366,7293,11,600.0,5004
39852,3,1,0,3.9,61,71,102,138,100.0,1963
39853,13,1,0,4.1,398,332,7293,13,600.0,5004
39860,6,0,0,3.1,49,366,217,6,800.0,5004
39863,1,1,1,3.8,280,22,7293,24,1200.0,5004
39865,11,0,0,2.6,30,366,5221,8,500.0,5004
39874,22,1,0,3.7,50,27,7293,19,750.0,5004
39880,14,1,0,3.8,571,38,7293,73,800.0,5004
39881,10,1,1,3.9,675,157,7293,70,900.0,5004
39882,1,1,0,3.7,101,22,7293,1,500.0,5004
39883,1,1,0,3.1,94,22,7293,1,500.0,5004
39884,9,1,1,4.0,457,332,7293,117,1000.0,5004
39886,7,1,0,3.8,149,157,7293,210,700.0,5004
